count,Site,Barren Land (Rock/Sand/Clay),Cultivated Crops,Deciduous Forest,Developed High Intensity,"Developed, Low Intensity","Developed, Medium Intensity","Developed, Open Space",Dwarf Scrub,Emergent Herbaceous Wetlands,Evergreen Forest,Grassland/Herbaceous,Mixed Forest,Open Water,Pasture/Hay,Perennial Ice/Snow,Sedge/Herbaceous,Shrub/Scrub,Woody Wetlands,all_developed
67342,D09_WOOD_DCFS_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,10.678781824092354,0,0,0,0,0,0
67850,D08_DELA_R1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.040128647723584,0
68242,D08_TALL_C1_P1_v1,0,0,35.20514235894367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68247,D01_BART_R1_P1_v1,0,0,0,0,0,0,0,0,0,31.699296314359366,0,0,0,0,0,0,0,0,0
69403,D17_TEAK_R2_P1_v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8192850248836,0,0
71683,D19_DEJU_R1_P1_v2,0,0,6.790741560005268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71934,D10_ARIK_A1_P2_v2,0,20.4021782290544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71947,D12_YELL_C1_P1_v2,0,0,0,0,0,0,0,0,0,15.84815970853149,0,0,0,0,0,0,0,0,0
73921,D08_LENO_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.861416140060086,0
74629,D19_BONA_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.189328138308416,0
74991,D01_BART_R1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,34.83174249285864,0,0,0,0,0,0,0
76094,D11_PRIN_C1_P2_v2,0,0,0,0,0,0,0,0,0,0,71.54314081289195,0,0,0,0,0,0,0,0
78500,D06_UKFS_R1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,38.181862399377415,0,0,0,0,0
79606,D05_UNDE_C1_P1_v1,0,0,23.44635430779562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85545,D19_HEAL_R3_P1_v1,0,0,0,0,0,0,0,13.392982950542484,0,0,0,0,0,0,0,0,0,0,0
96617,D03_OSBS_C1_P1_v1,0,0,0,0,0,0,0,0,0,39.0404842431075,0,0,0,0,0,0,0,0,0
96781,D01_HARV_C1_P1_v1,0,0,0,0,0,0,0,0,0,17.069621748992027,0,0,0,0,0,0,0,0,0
98767,D05_STEI_TREE_R1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,22.10962246622567,0,0,0,0,0,0,0
98851,D18_BARR_R1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.566707674994144,0,0,0,0
110677,D19_HEAL_R3_P1_v1,0,0,0,0,0,0,0,0,0,17.32766583689509,0,0,0,0,0,0,0,0,0
111007,D11_CLBJ_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,53.85813400611325,0,0,0,0,0,0,0,0
115263,D17_SJER_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,65.96899091705156,0,0,0,0,0,0,0,0
115500,D05_STEI_TREE_R1_P1_v2,0,0,25.855411168194486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117488,D03_DSNY_R1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.4644113434256,0
117874,D07_GRSM_R1_P1_all_v1,0,0,0,0,0,0,0,0,0,16.803040324787887,0,0,0,0,0,0,0,0,0
122299,D02_BLAN_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,52.76739871424256,0,0,0,0,0
127366,D09_NOGP_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,53.81313323362148,0,0,0,0,0,0,0,0
127653,D10_STER_R1_P1,0,66.54034809714193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128628,D02_SCBI_C1_P1_v1,0,0,70.05424482059996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130399,D05_UNDE_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.40641604128132,0
130673,D11_OAES_R1_P1_v2,0,36.645577784882185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134629,D01_HARV_C1_P1_v1,0,0,23.74501303401543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138769,D05_STEI_TREE_R1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.064325128997233,0
141164,D03_JERC_R2_P1_v1,0,0,0,0,0,0,0,0,0,33.32483474976392,0,0,0,0,0,0,0,0,0
142294,D13_NIWO_C1_P1_v2,0,0,0,0,0,0,0,0,0,62.97030579280436,0,0,0,0,0,0,0,0,0
147026,D07_MLBS_R1_P1_v5,0,0,62.92251200451935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149370,D13_MOAB_R1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.69665160775976,0,0
150457,D14_JORN_R1_P1_v3,0,0,0,0,0,0,0,0,0,0,31.72478213289419,0,0,0,0,0,0,0,0
151157,D17_SOAP_R1_P1_v2,0,0,0,0,0,0,0,0,0,86.5123652867682,0,0,0,0,0,0,0,0,0
155016,D19_BONA_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,12.856193848075378,0,0,0,0,0,0,0
156613,D11_OAES_R1_P1_v2,0,0,0,0,0,0,0,0,0,0,43.92012025149613,0,0,0,0,0,0,0,0
159224,D11_BLUE_A2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.641098873209907,0,0,0,0,0
160083,D18_OKSR_A1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.586355493771354,0,0,0
161317,D15_ONAQ_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.09224752703014,0,0
163408,D19_DEJU_R1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.48012076555586,0
164138,D16_ABBY_R2_P1_v1,0,0,0,0,0,0,0,0,0,55.1984126984127,0,0,0,0,0,0,0,0,0
176410,D06_KONZ_KONA_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,56.51666890926449,0,0,0,0,0,0,0,0
177586,D01_HARV_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,31.321497483147493,0,0,0,0,0,0,0
181402,D18_TOOL_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.679522740280896,0,0,0
183974,D10_CPER_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,94.81240981240981,0,0,0,0,0,0,0,0
184170,D07_ORNL_C1_P1_v8,0,0,56.485894628365315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187973,D03_JERC_R2_P1_v1,0,44.37511803588291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190255,D07_GRSM_R1_P1_all_v1,0,0,27.12101427789435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191221,D09_WOOD_DCFS_C1_P1_v2,0,30.32293871855252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219712,D18_BARR_R1_P1_v2,0,0,0,0,0,0,0,0,10.150230920155725,0,0,0,0,0,0,0,0,0,0
226726,D18_TOOL_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.598281566977908,0,0
236533,D17_TEAK_R2_P1_v3,0,0,0,0,0,0,0,0,0,74.36250514805977,0,0,0,0,0,0,0,0,0
238763,D11_BLUE_A2_P1_v1,0,0,21.954935752551233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253503,D19_BONA_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.024176272569623,0,0
254611,D10_ARIK_A1_P2_v2,0,0,0,0,0,0,0,0,0,0,72.21368200124795,0,0,0,0,0,0,0,0
263289,D19_BONA_C1_P1_v1,0,0,21.835774514023832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270910,D10_RMNP_R2_P1_v1,0,0,0,0,0,0,0,0,0,84.80327555821285,0,0,0,0,0,0,0,0,0
284705,D09_WOOD_DCFS_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,45.147197576968516,0,0,0,0,0,0,0,0
297622,D19_DEJU_R1_P1_v2,0,0,0,0,0,0,0,0,0,28.194607990344817,0,0,0,0,0,0,0,0,0
322787,D14_JORN_R1_P1_v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.06162059811453,0,0
360992,D12_YELL_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.51768481663169,0,0
377062,D07_GRSM_R1_P1_all_v1,0,0,0,0,0,0,0,0,0,0,0,53.750513183103735,0,0,0,0,0,0,0
393445,D16_WREF_C1_P1_v2,0,0,0,0,0,0,0,0,0,86.89194740259454,0,0,0,0,0,0,0,0,0
412950,D19_HEAL_R3_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.65173077826311,0,0
424733,D19_DEJU_R1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.23620712031747,0,0
445383,D19_BONA_C1_P1_v1,0,0,0,0,0,0,0,0,0,36.937672141181274,0,0,0,0,0,0,0,0,0
489251,D14_SRER_C1_P1_v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.18125770653513,0,0
539384,D18_OKSR_A1_P1_v1,0,0,0,0,0,0,0,69.36370989831755,0,0,0,0,0,0,0,0,0,0,0
637638,D11_BLUE_A2_P1_v1,0,0,0,0,0,0,0,0,0,0,58.63262449954667,0,0,0,0,0,0,0,0
761843,D18_BARR_R1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,35.19553950127529,0,0,0,0,0,0
971433,D18_BARR_R1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.87815537366933,0,0,0
1864123,D18_TOOL_C1_P1_v1,0,0,0,0,0,0,0,78.91630174518829,0,0,0,0,0,0,0,0,0,0,0
